blockSizeMb,bps
5.577802,1.0
5.691622,1.0
5.7583964000000005,1.0
5.805442,1.0
5.807718400000001,1.0
5.8862542,1.0
5.9283676,1.0
5.879425,1.0
5.919262,1.0
5.805442,1.0
5.805442,1.0
5.805442,1.0
5.8524876,1.0
6.06849267,1.0
6.10769733,1.0
6.13889244,1.0
6.2079854,1.0
6.2282622199999995,1.0
6.32395533,1.0
6.42470711,1.0
6.450422,1.0
6.450422,1.0
6.4381968899999995,1.0
6.450422,1.0
6.280535110000001,1.0
4.9696222,1.11
3.10167229,1.56
2.99953944,1.6
2.86271831,1.6
2.74581569,1.6
2.72020619,1.6
2.8811584100000003,1.55
2.83853171,1.55
2.87066912,1.55
2.8496905299999997,1.55
2.9954247599999997,1.55
3.70664719,1.45
6.43608911,1.0
6.84246867,1.0
7.37473525,1.0
7.8020345,1.0
8.298642,1.0
8.120866,1.0
8.120866,1.0
8.120866,1.0
7.768566,1.0
7.8456655,1.0
7.8456655,1.0
7.8456655,1.0
7.8456655,1.0
8.033062,1.0
8.033062,1.0
8.385362,1.0
8.385362,1.0
8.385362,1.0
8.385362,1.0
8.385362,1.0
8.331704,1.0
7.62873,1.0
5.01713122,1.29
3.76300192,1.5
