blockSizeMb,bps
0.33524355,3.4
0.3395635,3.33
0.3399535,3.33
0.338556,3.33
0.3358585,3.33
0.33285384,3.4
0.32727725,3.47
0.3215585,3.47
0.3241835,3.47
0.31638257000000003,3.6
0.31335964,3.67
0.30777555,3.67
0.30870359,3.73
0.28871421999999997,3.93
0.27330647999999996,4.13
0.26704362,4.2
0.262246,4.27
0.26374405,4.27
0.261646,4.33
0.262146,4.33
0.261071,4.33
0.260596,4.33
0.260846,4.33
0.258696,4.33
0.260446,4.33
0.257996,4.33
0.25906986,4.4
0.25623842,4.4
0.25552772,4.47
0.2537763,4.4
0.25480010000000003,4.47
0.25648464000000004,4.4
0.24196957,4.47
0.23379585,4.47
0.23505704,4.47
0.23804025,4.47
0.24104772,4.47
0.24359435999999998,4.47
0.24623801,4.47
0.24855607999999998,4.4
0.25279092000000003,4.4
0.25937631,4.27
0.26775521999999996,4.27
0.27215021,4.2
0.28051358000000004,4.13
0.28448928,4.07
0.28853846,4.07
0.31023743,4.0
0.32600659000000004,3.93
0.32854049,3.93
0.32878837,3.93
0.32931928000000005,3.87
0.32900871000000004,3.93
0.32939431,3.93
0.32829261,3.93
0.32826507,3.93
0.32343657000000003,4.07
0.31837509999999997,4.07
0.3192542,4.07
0.31621731,4.07
0.3150585,4.13
0.31526818,4.13
0.31152019,4.13
0.31314519,4.13
0.31314519,4.13
0.31170366,4.13
0.31045433,4.2
0.31152019,4.13
0.31047181,4.13
0.31272584000000003,4.13
0.31109917,4.2
0.31010487,4.13
0.31081253000000003,4.13
0.3099214,4.13
0.30986108,4.2
0.31238510999999997,4.13
0.31285689,4.13
0.31311898,4.13
0.31241132,4.13
0.31034076,4.13
0.31243753,4.13
0.31348592,4.13
0.31243753,4.13
0.31254237,4.13
0.31170366,4.13
0.31224805,4.07
0.31304034999999997,4.13
0.310996,4.13
0.30947417,4.2
0.30892544,4.13
0.30824398,4.13
0.30707537,4.2
0.30751385999999997,4.2
0.28999762,4.27
