blockSizeMb,bps
0.00633252,6.2
0.00637653,6.2
0.00639653,6.2
0.00639253,6.2
0.00650458,6.2
0.00650995,6.2
0.00651795,6.2
0.0063771999999999995,6.13
0.00655528,6.2
0.00643515,6.13
0.00646745,6.13
0.0064351,6.13
0.00646883,6.13
0.00661126,6.2
0.00652409,6.13
0.0065645799999999995,6.13
0.0066167,6.2
0.00659164,6.13
0.0065956800000000005,6.13
0.00661051,6.13
0.00657267,6.2
0.00668191,6.13
0.00668191,6.13
0.00668191,6.13
0.00668191,6.13
0.00661672,6.2
0.00661677,6.2
0.006616739999999999,6.2
0.00668193,6.13
0.00661669,6.2
0.00661663,6.2
0.00661663,6.2
0.0066165799999999995,6.2
0.0066165799999999995,6.2
0.006552779999999999,6.27
0.00661663,6.2
0.00661663,6.2
0.006552779999999999,6.27
0.00661663,6.2
0.006552779999999999,6.27
0.00661663,6.2
0.00661663,6.2
0.00661663,6.2
0.00661663,6.2
0.00668188,6.13
0.00668193,6.13
0.006339600000000001,6.07
0.00653866,6.07
0.00671727,6.07
0.0068168199999999995,6.0
0.006921640000000001,6.0
0.00708136,6.07
0.00723049,6.0
0.00730238,6.07
0.00761241,6.0
0.00764421,6.0
0.00774071,6.0
0.00795744,5.93
0.0081414,5.93
0.00815271,5.93
0.00838688,5.93
0.008977959999999998,5.93
0.00892645,5.87
0.00899268,5.87
0.00913318,5.8
0.00903919,5.87
0.00902651,5.87
0.009148799999999999,5.8
0.009019049999999999,5.8
0.00900341,5.8
0.00919319,5.73
0.00916867,5.73
0.00905898,5.8
0.0090819,5.8
0.009087139999999999,5.87
0.00899344,5.8
0.00907468,5.8
0.009013700000000001,5.87
0.00885589,5.87
0.00894307,5.93
0.00899967,5.87
0.00884743,5.87
0.008781450000000001,5.93
0.00888502,6.0
0.008754930000000001,5.93
0.008748520000000001,6.0
0.00887807,6.0
0.00876092,6.0
0.008758110000000001,6.0
0.008952719999999999,5.93
0.0088615,6.0
0.00877189,6.0
0.00887809,6.0
0.008794040000000001,6.0
0.00871959,6.0
0.00887803,6.0
0.00881474,6.0
0.008909809999999999,6.0
0.00898416,5.87
0.00897794,5.93
0.008853940000000001,5.93
0.008879030000000001,5.93
0.008977959999999998,5.93
0.00889442,5.93
0.00896444,5.87
0.009023620000000001,5.87
0.008860110000000001,5.87
0.008558399999999999,5.87
0.00879236,5.87
0.00891078,5.87
0.009060200000000001,5.87
0.009205709999999999,5.8
0.00936825,5.8
0.00942384,5.8
0.009657639999999999,5.8
0.00994133,5.8
0.00994277,5.8
0.01006255,5.8
0.01030485,5.8
0.01026811,5.87
0.01036822,5.87
0.01072906,5.87
0.011023729999999999,5.87
0.01109277,5.87
0.011159,5.87
0.01105923,5.8
0.011185770000000001,5.87
0.01107727,5.87
0.01104336,5.93
0.01100992,5.93
0.010998780000000001,5.93
0.010952799999999999,5.93
0.011033610000000001,5.93
0.01097091,5.93
0.01090961,5.93
0.01102943,5.93
0.01086967,6.0
0.010891709999999999,6.0
0.01087931,6.0
0.01069331,6.0
0.0106603,6.13
0.01075702,6.07
0.01066164,6.07
0.010681870000000001,6.13
0.010725,6.13
0.010536299999999998,6.13
0.01064143,6.13
0.01060033,6.2
0.01048967,6.2
0.01054567,6.2
0.01057233,6.2
0.01051474,6.13
0.01063065,6.13
0.01054709,6.13
0.01067109,6.13
0.0107543,6.07
0.01058617,6.13
0.01062661,6.13
0.01066709,6.07
0.01058124,6.07
0.010658959999999999,6.13
0.010702090000000001,6.13
0.01066438,6.0
0.0107434,6.07
0.010811530000000001,6.07
0.01063166,6.07
0.01078427,6.07
0.01042852,6.07
0.010495709999999998,6.13
0.01056881,6.07
0.01069009,6.07
0.01089721,6.07
0.01116429,6.07
0.01129101,6.07
0.011336569999999999,6.0
0.01161626,6.0
0.01163417,6.0
0.01177884,6.07
0.011975860000000001,6.0
0.01201857,6.0
0.01231341,6.0
0.01238211,5.93
0.01284339,5.93
0.01295352,5.93
0.01296113,6.0
0.01292256,6.0
0.01296327,5.93
0.01291451,5.93
0.012868530000000001,5.93
0.012963889999999999,6.0
0.01283509,5.93
0.01290893,5.93
0.01299113,5.93
0.012999489999999999,5.93
0.01307959,5.87
0.01303168,5.87
0.013038290000000001,6.0
0.01298593,6.0
0.013016209999999999,5.93
0.012981379999999999,5.93
0.012986959999999999,5.93
0.01295149,6.0
0.01291291,6.0
0.01295011,6.0
0.01295976,6.0
0.01301073,6.0
0.012996959999999998,6.0
0.01282551,6.07
0.012769639999999999,6.07
0.012731909999999999,6.13
0.01272787,6.13
0.01274784,6.07
0.01278463,6.07
0.01272876,6.07
0.0127601,6.07
0.01273693,6.07
0.01266048,6.13
0.012709,6.13
0.01267834,6.07
0.01269822,6.13
0.012714389999999999,6.13
0.01265913,6.13
0.012761459999999999,6.07
0.01276827,6.07
0.01274375,6.07
0.01265109,6.07
0.0126906,6.07
0.01250387,6.07
0.01193103,6.13
0.01201325,6.13
0.012227549999999998,6.13
0.01231424,6.07
0.01246141,6.07
0.01260857,6.07
0.01273938,6.07
0.012855209999999999,6.07
0.012965579999999999,6.07
0.01316862,6.07
0.01324492,6.07
0.01343024,6.07
0.01364281,6.07
0.01372866,6.07
0.01402577,6.07
0.01492722,6.0
0.0149534,6.0
0.014892780000000001,6.0
0.01503193,6.0
0.0149038,6.0
0.01491988,6.07
0.01494789,6.0
0.01494238,6.0
0.015003,6.0
0.0149906,6.0
0.01502642,6.0
0.01496167,6.0
0.0149658,6.0
0.01500989,6.0
0.01503469,6.0
0.01490242,6.0
0.01500024,6.0
0.01497682,6.0
0.01492776,5.93
0.01500997,5.93
0.01509078,5.93
0.01506709,5.93
0.01500718,5.93
0.015060120000000001,5.93
0.01496956,5.93
0.01501693,5.93
0.015082420000000001,5.93
0.01511167,5.93
0.01508102,5.93
0.015100530000000001,5.93
0.01509078,5.93
0.015035040000000001,5.93
0.015060120000000001,5.93
0.01504984,6.0
0.01507878,6.0
0.01495702,5.93
0.01497958,6.0
0.01505037,5.93
0.01504201,5.93
0.01508381,5.93
0.015131180000000001,5.93
0.01516786,5.87
0.01520168,5.87
0.01514511,5.93
0.01510727,5.87
0.01462387,5.93
0.01427265,5.93
0.01444681,5.93
0.014641870000000001,5.93
0.01479276,5.87
0.01497594,5.87
0.01512814,5.8
0.0153564,5.87
0.01551281,5.87
0.01568685,5.8
0.01581655,5.8
0.01602853,5.87
0.01602749,5.8
0.01627876,5.73
0.01647361,5.8
0.017265159999999998,5.73
0.01785788,5.73
0.01776455,5.67
0.017852080000000003,5.67
0.01798192,5.67
0.01807382,5.67
0.01818124,5.6
0.01816943,5.6
0.018252400000000002,5.53
0.01844512,5.53
0.01852793,5.47
0.01842207,5.47
0.018557169999999998,5.53
0.018591439999999997,5.47
0.01865798,5.47
0.018671590000000002,5.47
0.01856073,5.4
0.01869124,5.47
0.01863378,5.47
0.01846441,5.47
0.01833307,5.53
0.01831066,5.53
0.01836146,5.53
0.018259479999999998,5.6
0.01807495,5.6
0.01801839,5.67
0.01811759,5.67
0.01799229,5.6
0.018044650000000002,5.67
0.017979,5.67
0.01788709,5.67
0.01798192,5.67
0.017968790000000002,5.67
0.01793378,5.67
0.017992130000000002,5.67
0.018037349999999997,5.67
0.018021310000000002,5.67
0.01796733,5.67
0.017919189999999998,5.67
0.018019849999999997,5.67
0.01806167,5.6
0.018114810000000002,5.6
0.01819452,5.6
0.01821814,5.6
0.018240450000000002,5.53
0.01832112,5.53
0.01760383,5.53
0.01764613,5.47
0.01787599,5.47
0.01823753,5.4
0.018416639999999998,5.4
0.01855442,5.4
0.01870444,5.4
0.018949380000000002,5.4
0.018976939999999998,5.4
0.019028279999999998,5.47
0.019111450000000002,5.47
0.01939877,5.47
0.01946681,5.4
0.019643740000000003,5.47
0.01983428,5.47
0.02070851,5.47
0.020888459999999998,5.47
0.020838560000000002,5.47
0.020485569999999998,5.6
0.02038962,5.6
0.02049,5.6
0.02045752,5.6
0.020384299999999998,5.53
0.02030695,5.6
0.020309900000000002,5.6
0.020185900000000003,5.6
0.02005491,5.67
0.02012305,5.73
0.02003448,5.67
0.019979049999999998,5.67
0.02006681,5.73
0.01987649,5.73
0.0201862,5.67
0.0202981,5.6
0.02041119,5.53
0.02023314,5.6
0.02020362,5.6
0.02019641,5.67
0.020241639999999998,5.67
0.02027373,5.67
0.02026352,5.67
0.020286290000000002,5.6
0.02018443,5.6
0.020243090000000002,5.67
0.02020516,5.67
0.02012686,5.6
0.02022413,5.67
0.019843330000000003,5.73
0.01974778,5.8
0.01973923,5.8
0.01974066,5.8
0.01975063,5.8
0.019789110000000002,5.8
0.019928400000000002,5.73
0.01991109,5.73
0.0199457,5.73
0.019828909999999998,5.73
0.01980007,5.73
0.01971644,5.73
0.01982458,5.73
0.01964659,5.8
0.018868259999999998,5.8
0.018989409999999998,5.8
0.01929963,5.73
0.01931723,5.8
0.01955628,5.73
0.01975093,5.73
0.019962880000000002,5.73
0.02002056,5.73
0.02011284,5.73
0.02031181,5.73
0.0205387,5.8
0.02071986,5.73
0.021051490000000003,5.73
0.02115912,5.67
0.02138669,5.67
0.02241966,5.67
0.022536,5.6
0.02232192,5.67
0.0224182,5.67
0.022445919999999998,5.67
0.022383189999999997,5.67
0.02239133,5.6
0.02237152,5.67
0.02248729,5.6
0.02238611,5.67
0.02230129,5.6
0.022259189999999998,5.67
0.02211039,5.67
0.022016209999999998,5.73
0.022147419999999998,5.73
0.02198737,5.73
0.02214102,5.67
0.02242529,5.6
0.02251976,5.6
0.02247695,5.6
0.02257746,5.53
0.02260095,5.6
0.02251829,5.6
0.022543380000000002,5.6
0.02273134,5.53
0.02284787,5.53
0.02291211,5.53
0.02299193,5.47
0.02309173,5.47
0.022952610000000002,5.47
0.02309362,5.4
0.02297486,5.53
0.022764200000000002,5.53
0.02262078,5.53
0.022670330000000002,5.6
0.02261424,5.6
0.022525669999999998,5.6
0.02261571,5.6
0.02261719,5.6
0.02245333,5.6
0.022505,5.6
0.02254486,5.6
0.02247947,5.67
0.022499099999999998,5.6
0.02258914,5.6
0.02193965,5.67
0.02151659,5.67
0.02183024,5.67
0.02199362,5.67
0.021998610000000002,5.6
0.0221964,5.67
0.02232624,5.67
0.02244885,5.6
0.02258299,5.67
0.02281202,5.67
0.02288496,5.67
0.02299584,5.67
0.02324156,5.6
0.02342911,5.67
0.023527939999999997,5.6
0.02434729,5.6
0.02486623,5.53
0.024698619999999998,5.6
0.02483934,5.53
0.02492743,5.6
0.024923,5.53
0.025067919999999997,5.53
0.02514411,5.53
0.02513514,5.53
0.02516344,5.47
0.02515307,5.53
0.02521334,5.47
0.02516353,5.53
0.02510377,5.53
0.025220299999999998,5.53
0.02513664,5.53
0.0250709,5.53
0.02511959,5.47
0.02503057,5.53
0.02495736,5.53
0.02501861,5.53
0.02490358,5.53
0.02485067,5.6
0.02475418,5.53
0.02479162,5.6
0.024822900000000002,5.53
0.02472667,5.6
0.02468829,5.6
0.02467205,5.6
0.02451453,5.67
0.02450081,5.6
0.02461519,5.67
0.02451495,5.73
0.02448098,5.67
0.024529119999999998,5.67
0.024437209999999997,5.67
0.024564290000000003,5.6
0.024652860000000002,5.6
0.024841810000000002,5.6
0.02479014,5.6
0.02482114,5.6
0.02482705,5.6
0.02479014,5.6
0.02471633,5.6
0.024921509999999997,5.53
0.02484329,5.6
0.02361504,5.6
0.023771080000000003,5.53
0.02399589,5.6
0.02419239,5.53
0.024422509999999998,5.6
0.02459818,5.6
0.024713779999999998,5.53
0.02475613,5.6
0.024928919999999997,5.53
0.02503661,5.6
0.02523966,5.53
0.02560718,5.53
0.025768259999999998,5.47
0.02583576,5.53
0.02614479,5.47
0.02757237,5.47
0.027619240000000003,5.47
0.027753569999999998,5.4
0.02777194,5.4
0.02781327,5.4
0.02776122,5.4
0.027731150000000003,5.47
0.02778725,5.4
0.02766461,5.47
0.02762227,5.47
0.027573880000000002,5.47
0.02744232,5.47
0.02748315,5.47
0.02751793,5.47
0.02767217,5.47
0.02770305,5.4
0.027788610000000002,5.47
0.027744759999999997,5.47
0.02759273,5.53
0.02748466,5.47
0.02748666,5.53
0.02736973,5.47
0.02739852,5.53
0.02749676,5.47
0.02768621,5.4
0.02774929,5.47
0.027755099999999998,5.4
0.0279388,5.4
0.02787604,5.4
0.02776275,5.4
0.02774929,5.47
0.02772601,5.4
0.02766478,5.4
0.02775816,5.4
0.02777194,5.4
0.02777347,5.4
0.027951049999999998,5.4
0.0280199,5.33
0.02794493,5.4
0.027805240000000002,5.47
0.02788216,5.4
0.02785307,5.4
0.02770393,5.47
0.02758144,5.47
0.02757929,5.53
